open_port_count,has_port_22,has_port_2222,has_port_21,has_port_23,has_port_80,has_port_443,has_port_502,has_port_1433,has_port_3306,banner_count,avg_banner_length,max_banner_entropy,contains_cowrie_keyword,contains_dionaea_keyword,contains_generic_ssh,contains_conpot_keyword,avg_latency_ms,latency_std_dev,multi_service_legacy_ratio,is_honeypot
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,5.04289,0.0,0.0,0.0,0.0,88.96734,10.228411,0.0,0
3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.0506032,0.33927095,0.6666667,1
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.0,4.209867,0.0,1.0,0.0,0.0,3.1114798,0.16357666,1.0,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,69.0,5.04289,0.0,0.0,0.0,0.0,89.51705,21.666256,0.0,0
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.0,4.209867,0.0,1.0,0.0,0.0,2.1217434,0.53942126,1.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,66.03794,11.828933,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,54.5,4.567343,0.0,0.0,0.0,1.0,11.6949835,0.163099,0.5,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,77.29929,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,9.340169,2.2744582,0.33333334,1
5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.5938349,1.1950772,0.4,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,84.6771,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,4.7919717,1.5369705,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,38.045925,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,48.970192,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,7.4428344,1.7916586,0.33333334,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,74.17357,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,100.163345,34.752663,0.0,0
3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.8212397,0.80686843,0.6666667,1
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,30.666666,4.209867,0.0,1.0,0.0,0.0,2.4258192,1.0856049,1.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,92.72788,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,5.04289,0.0,0.0,0.0,0.0,85.016106,28.187105,0.0,0
5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,29.0,3.8538632,0.0,0.0,0.0,0.0,1.710479,0.36155668,0.4,1
4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,3.8538632,0.0,0.0,0.0,0.0,3.0667555,0.8924034,0.5,1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.0,5.04289,0.0,0.0,0.0,0.0,118.26009,0.0,0.0,0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,31.5,4.2439427,0.0,1.0,0.0,0.0,1.7631774,0.17914236,1.0,1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.0,5.04289,0.0,0.0,0.0,0.0,30.901812,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,54.5,4.567343,0.0,0.0,0.0,1.0,7.631748,0.38841543,0.5,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,55.838654,19.967867,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.740077,2.0254061,0.0,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,4.368579,0.2484928,0.0,1
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,7.0929055,0.4274775,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,75.82052,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,48.5,4.778678,0.0,0.0,0.0,0.0,47.294266,22.142763,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,67.19961,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.5858736,0.6557504,0.0,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,91.70033,32.38485,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.1931734,0.4083382,0.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,36.905693,5.817169,0.0,0
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,30.666666,4.2439427,0.0,1.0,0.0,0.0,2.086434,1.1142119,0.8,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,2.771053,0.65998113,0.0,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,102.858826,25.10297,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,103.072845,15.409582,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.669485,0.0,0.0,0.0,0.0,47.893303,8.969622,0.5,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,80.370766,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,104.162224,7.038913,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,55.769585,0.0,0.0,0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,3.4402025,0.42498404,0.6666667,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,4.164498,1.0,0.0,0.0,0.0,2.9205627,1.2694694,0.0,1
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,47.5,4.778678,0.0,0.0,0.0,0.0,71.48933,4.7878575,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,5.04289,0.0,0.0,0.0,0.0,98.496925,4.0027666,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,6.875032,0.12607177,0.0,1
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,28.0,4.2439427,0.0,1.0,0.0,0.0,2.101797,0.97659016,0.8,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,74.72882,22.965063,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,95.765,22.127773,0.0,0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,3.2631626,0.6195862,0.0,1
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.0,4.209867,0.0,1.0,0.0,0.0,1.3985008,0.47061017,1.0,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,3.2099142,0.7405895,0.0,1
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.0,4.209867,0.0,1.0,0.0,0.0,1.6099412,0.43058574,1.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,51.107697,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,69.0,5.04289,0.0,0.0,0.0,0.0,89.071236,18.528784,0.0,0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.5,4.282484,1.0,0.0,0.0,0.0,3.9286358,1.9007131,0.0,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,124.84066,11.141437,0.0,0
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,28.666666,4.2439427,0.0,1.0,0.0,0.0,2.0477493,0.484154,0.8,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,113.011925,15.798746,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.669485,0.0,0.0,0.0,0.0,49.61588,1.0806313,0.5,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,43.755363,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.2409825,0.44430333,0.0,1
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,54.5,4.567343,0.0,0.0,0.0,1.0,8.85281,1.8140918,0.5,1
5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.4046628,0.79382706,0.4,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,69.0,5.04289,0.0,0.0,0.0,0.0,100.29518,10.908234,0.0,0
3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,1.8880751,0.6298468,0.6666667,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,84.265045,30.613033,0.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,4.164498,1.0,0.0,0.0,0.0,2.7363334,0.0,0.0,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,5.04289,0.0,0.0,0.0,0.0,36.15388,2.155568,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,4.1688633,0.280563,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,4.778678,0.0,0.0,0.0,0.0,78.67521,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,76.042496,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,48.5,4.778678,0.0,0.0,0.0,0.0,65.525795,4.694688,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,64.9915,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,11.589227,0.30490357,0.33333334,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,89.07638,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,108.921715,29.67075,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,4.140132,1.4591722,0.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.669485,0.0,0.0,0.0,0.0,68.71263,9.360827,0.5,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,105.7107,28.392744,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,98.7196,13.176776,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,5.04289,0.0,0.0,0.0,0.0,37.851856,6.5607147,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,110.74541,28.863441,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,105.54378,27.530973,0.0,0
5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.3769674,0.8421378,0.8,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,32.793655,2.5338924,0.5,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,4.758115,0.05973673,0.5,1
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.1476564,0.40341353,0.0,1
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,6.708102,1.6511791,0.33333334,1
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,5.8899965,1.2124002,0.5,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,66.26627,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,51.13514,0.0,0.0,0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,33.0,4.2439427,0.0,1.0,0.0,0.0,1.7564286,0.43691626,1.0,1
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,28.0,4.2439427,0.0,1.0,0.0,0.0,1.7247984,0.6245681,0.8,1
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.915743,1.326348,0.0,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,4.931222,0.07705774,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,54.23991,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,53.850998,0.0,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,64.19442,2.5492976,0.5,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,57.563316,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,94.885704,34.495106,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,81.057076,0.0,0.0,0
4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.9074554,0.98315084,0.5,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,53.16996,0.0,0.0,0
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,28.666666,4.2439427,0.0,1.0,0.0,0.0,2.2762425,0.85824174,0.8,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,102.109505,19.432331,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,47.5,4.778678,0.0,0.0,0.0,0.0,62.00328,21.201122,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,116.80343,29.527027,0.0,0
3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,27.666666,4.282484,1.0,0.0,0.0,0.0,3.9149885,0.14033857,0.33333334,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,95.61374,14.10933,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,94.86216,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,8.025609,3.3387709,0.5,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,53.71342,0.0,0.0,0
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,28.666666,4.2439427,0.0,1.0,0.0,0.0,1.7112709,0.6522409,0.8,1
3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.825394,1.0142521,0.6666667,1
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,30.666666,4.2439427,0.0,1.0,0.0,0.0,2.2293417,0.44628388,0.8,1
4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,29.0,3.8538632,0.0,0.0,0.0,0.0,1.8237805,0.54329026,0.5,1
3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,1.9704952,0.3314464,0.6666667,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,4.041941,0.19493873,0.0,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,105.283066,22.351252,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,61.55696,2.048543,0.0,0
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,30.666666,4.209867,0.0,1.0,0.0,0.0,2.0485754,0.570125,1.0,1
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,28.666666,4.2439427,0.0,1.0,0.0,0.0,2.58035,0.5935924,0.8,1
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.666666,4.209867,0.0,1.0,0.0,0.0,1.6152898,0.3433269,1.0,1
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,54.5,4.567343,0.0,0.0,0.0,1.0,6.71895,1.1579217,0.5,1
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.2511215,0.028787473,0.0,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,88.44575,24.381145,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,36.961704,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,54.5,4.567343,0.0,0.0,0.0,1.0,9.385563,0.86035895,0.5,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,68.49528,22.609505,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,51.605537,19.525011,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,41.144985,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,87.488594,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,7.7967305,3.1008666,0.5,1
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,47.5,4.778678,0.0,0.0,0.0,0.0,94.887245,11.912377,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,3.4511,0.1853079,0.0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,4.164498,1.0,0.0,0.0,0.0,3.8952637,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,93.74001,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.59474,1.6243529,0.0,1
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,5.04289,0.0,0.0,0.0,0.0,113.32786,5.9583354,0.0,0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,33.0,4.2439427,0.0,1.0,0.0,0.0,2.8098698,0.15449761,1.0,1
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.9655905,0.012620195,0.0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,4.164498,1.0,0.0,0.0,0.0,3.3128285,0.0,0.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,61.938583,15.57412,0.5,0
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,3.0435,0.6049738,0.6666667,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,51.11221,0.0,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,58.601894,0.29478824,0.0,0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,7.825004,2.4848588,0.33333334,1
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,47.5,4.778678,0.0,0.0,0.0,0.0,93.79693,25.427706,0.0,0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.8443584,1.1061575,0.6666667,1
3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,28.666666,4.182006,1.0,0.0,0.0,0.0,3.6985004,1.387675,0.33333334,1
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.181591,0.87832385,0.6666667,1
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,28.0,4.2439427,0.0,1.0,0.0,0.0,1.7599243,0.7999675,0.8,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,83.43759,29.650162,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,8.072474,2.9754388,0.5,1
